17076428	Comcast Corporation: Regular Update	United States of America	Consumer Discretionary	123	Comcast Corporation	11	Morgan Stanley, Research Division	Convertibles Research	832	4
17076428	Comcast Corporation: Regular Update	United States of America	Consumer Discretionary	123	Comcast Corporation	11	Morgan Stanley, Research Division	Equity Research	832	4
17076428	Comcast Corporation: Regular Update	United States of America	Consumer Discretionary	123	Comcast Corporation	11	Morgan Stanley, Research Division	Fixed Income/Credit Research	832	4
17076428	Comcast Corporation: Regular Update	United States of America	Consumer Discretionary	123	Comcast Corporation	11	Morgan Stanley, Research Division	Portfolio Strategy/Asset Allocation	832	4
17076428	Comcast Corporation: Regular Update	United States of America	Consumer Discretionary	123	Comcast Corporation	11	Morgan Stanley, Research Division	Credit	832	4
17076428	Comcast Corporation: Regular Update	United States of America	Consumer Discretionary	123	Comcast Corporation	11	Morgan Stanley, Research Division	Structured Products, ABS and Mortgages	832	4
17076428	Comcast Corporation: Regular Update	United States of America	Consumer Discretionary	123	Comcast Corporation	11	Morgan Stanley, Research Division	Commodities Research	832	4
17076428	Comcast Corporation: Regular Update	United States of America	Consumer Discretionary	123	Comcast Corporation	11	Morgan Stanley, Research Division	Emerging Markets	832	4
22231907	Initiation : Crossing Into The Mobile Internet Chasm	United States and Canada	Internet Software and Services	123	Amazon.com Inc.	5	Deutsche Bank AG, Research Division	Economics Research	821	12
22231907	Initiation : Crossing Into The Mobile Internet Chasm	United States and Canada	Internet Software and Services	123	Amazon.com Inc.	5	Deutsche Bank AG, Research Division	Credit	821	12
22231907	Initiation : Crossing Into The Mobile Internet Chasm	United States and Canada	Internet Software and Services	123	Amazon.com Inc.	5	Deutsche Bank AG, Research Division	Derivatives Research	821	12
22231907	Initiation : Crossing Into The Mobile Internet Chasm	United States and Canada	Internet Software and Services	123	Amazon.com Inc.	5	Deutsche Bank AG, Research Division	Foreign Exchange/Currencies Research	821	12
22231907	Initiation : Crossing Into The Mobile Internet Chasm	United States and Canada	Internet Software and Services	123	Amazon.com Inc.	5	Deutsche Bank AG, Research Division	Commodities Research	821	12
22231907	Initiation : Crossing Into The Mobile Internet Chasm	United States and Canada	Internet Software and Services	123	Amazon.com Inc.	5	Deutsche Bank AG, Research Division	Equity Research	821	12
22231907	Initiation : Crossing Into The Mobile Internet Chasm	United States and Canada	Internet Software and Services	123	Amazon.com Inc.	5	Deutsche Bank AG, Research Division	Emerging Markets	821	12
22231907	Initiation : Crossing Into The Mobile Internet Chasm	United States and Canada	Internet Software and Services	123	Amazon.com Inc.	5	Deutsche Bank AG, Research Division	Convertibles Research	821	12
22231907	Initiation : Crossing Into The Mobile Internet Chasm	United States and Canada	Internet Software and Services	123	Amazon.com Inc.	5	Deutsche Bank AG, Research Division	Fixed Income/Credit Research	821	12
22231907	Initiation : Crossing Into The Mobile Internet Chasm	United States and Canada	Internet Software and Services	123	Amazon.com Inc.	5	Deutsche Bank AG, Research Division	Portfolio Strategy/Asset Allocation	821	12
22231907	Initiation : Crossing Into The Mobile Internet Chasm	United States and Canada	Internet Software and Services	123	Amazon.com Inc.	5	Deutsche Bank AG, Research Division	Specialized	821	12
1824781	Genl Electric	United States and Canada	Industrials	123	General Electric Company	247	S&P Capital IQ Equity Research	Equity Research	814	93
1824513	JPMorgan Chase & Co	United States and Canada	Financials	123	JPMorgan Chase & Co.	247	S&P Capital IQ Equity Research	Equity Research	787	56
22991789	Rackspace Hosting: Opening the Cloud; Initiating with Overweight Rating	United States and Canada	Information Technology	123	Rackspace Hosting, Inc.	8	JP Morgan Chase & Co, Research Division	Convertibles Research	782	9
22991789	Rackspace Hosting: Opening the Cloud; Initiating with Overweight Rating	United States and Canada	Information Technology	123	Rackspace Hosting, Inc.	8	JP Morgan Chase & Co, Research Division	Derivatives Research	782	9
22991789	Rackspace Hosting: Opening the Cloud; Initiating with Overweight Rating	United States and Canada	Information Technology	123	Rackspace Hosting, Inc.	8	JP Morgan Chase & Co, Research Division	Fixed Income/Credit Research	782	9
22991789	Rackspace Hosting: Opening the Cloud; Initiating with Overweight Rating	United States and Canada	Information Technology	123	Rackspace Hosting, Inc.	8	JP Morgan Chase & Co, Research Division	Equity Research	782	9
22991789	Rackspace Hosting: Opening the Cloud; Initiating with Overweight Rating	United States and Canada	Information Technology	123	Rackspace Hosting, Inc.	8	JP Morgan Chase & Co, Research Division	Political/Geopolitical Research	782	9
22991789	Rackspace Hosting: Opening the Cloud; Initiating with Overweight Rating	United States and Canada	Information Technology	123	Rackspace Hosting, Inc.	8	JP Morgan Chase & Co, Research Division	Tax/Accounting Policy Research	782	9
22991789	Rackspace Hosting: Opening the Cloud; Initiating with Overweight Rating	United States and Canada	Information Technology	123	Rackspace Hosting, Inc.	8	JP Morgan Chase & Co, Research Division	Foreign Exchange/Currencies Research	782	9
22991789	Rackspace Hosting: Opening the Cloud; Initiating with Overweight Rating	United States and Canada	Information Technology	123	Rackspace Hosting, Inc.	8	JP Morgan Chase & Co, Research Division	Commodities Research	782	9
22991789	Rackspace Hosting: Opening the Cloud; Initiating with Overweight Rating	United States and Canada	Information Technology	123	Rackspace Hosting, Inc.	8	JP Morgan Chase & Co, Research Division	Credit	782	9
22991789	Rackspace Hosting: Opening the Cloud; Initiating with Overweight Rating	United States and Canada	Information Technology	123	Rackspace Hosting, Inc.	8	JP Morgan Chase & Co, Research Division	Economics Research	782	9
22991789	Rackspace Hosting: Opening the Cloud; Initiating with Overweight Rating	United States and Canada	Information Technology	123	Rackspace Hosting, Inc.	8	JP Morgan Chase & Co, Research Division	Portfolio Strategy/Asset Allocation	782	9
22991789	Rackspace Hosting: Opening the Cloud; Initiating with Overweight Rating	United States and Canada	Information Technology	123	Rackspace Hosting, Inc.	8	JP Morgan Chase & Co, Research Division	Fund Research	782	9
22991789	Rackspace Hosting: Opening the Cloud; Initiating with Overweight Rating	United States and Canada	Information Technology	123	Rackspace Hosting, Inc.	8	JP Morgan Chase & Co, Research Division	Emerging Markets	782	9
21127873	Facebook Inc: Quarterly Update	United States of America	Consumer Discretionary	123	Facebook, Inc.	11	Morgan Stanley, Research Division	Economics Research	765	1
21127873	Facebook Inc: Quarterly Update	United States of America	Consumer Discretionary	123	Facebook, Inc.	11	Morgan Stanley, Research Division	Derivatives Research	765	1
21127873	Facebook Inc: Quarterly Update	United States of America	Consumer Discretionary	123	Facebook, Inc.	11	Morgan Stanley, Research Division	Foreign Exchange/Currencies Research	765	1
21127873	Facebook Inc: Quarterly Update	United States of America	Consumer Discretionary	123	Facebook, Inc.	11	Morgan Stanley, Research Division	Convertibles Research	765	1
21127873	Facebook Inc: Quarterly Update	United States of America	Consumer Discretionary	123	Facebook, Inc.	11	Morgan Stanley, Research Division	Equity Research	765	1
21127873	Facebook Inc: Quarterly Update	United States of America	Consumer Discretionary	123	Facebook, Inc.	11	Morgan Stanley, Research Division	Fixed Income/Credit Research	765	1
21127873	Facebook Inc: Quarterly Update	United States of America	Consumer Discretionary	123	Facebook, Inc.	11	Morgan Stanley, Research Division	Portfolio Strategy/Asset Allocation	765	1
21127873	Facebook Inc: Quarterly Update	United States of America	Consumer Discretionary	123	Facebook, Inc.	11	Morgan Stanley, Research Division	Credit	765	1
21127873	Facebook Inc: Quarterly Update	United States of America	Consumer Discretionary	123	Facebook, Inc.	11	Morgan Stanley, Research Division	Structured Products, ABS and Mortgages	765	1
21127873	Facebook Inc: Quarterly Update	United States of America	Consumer Discretionary	123	Facebook, Inc.	11	Morgan Stanley, Research Division	Commodities Research	765	1
21127873	Facebook Inc: Quarterly Update	United States of America	Consumer Discretionary	123	Facebook, Inc.	11	Morgan Stanley, Research Division	Emerging Markets	765	1
1825353	Boeing Co	United States and Canada	Industrials	123	The Boeing Company	247	S&P Capital IQ Equity Research	Equity Research	744	32
16993896	J.C. Penney Co.: Quarterly Update	United States of America	Consumer Discretionary	123	J. C. Penney Company, Inc.	11	Morgan Stanley, Research Division	Economics Research	740	7
16993896	J.C. Penney Co.: Quarterly Update	United States of America	Consumer Discretionary	123	J. C. Penney Company, Inc.	11	Morgan Stanley, Research Division	Derivatives Research	740	7
16993896	J.C. Penney Co.: Quarterly Update	United States of America	Consumer Discretionary	123	J. C. Penney Company, Inc.	11	Morgan Stanley, Research Division	Foreign Exchange/Currencies Research	740	7
16993896	J.C. Penney Co.: Quarterly Update	United States of America	Consumer Discretionary	123	J. C. Penney Company, Inc.	11	Morgan Stanley, Research Division	Convertibles Research	740	7
16993896	J.C. Penney Co.: Quarterly Update	United States of America	Consumer Discretionary	123	J. C. Penney Company, Inc.	11	Morgan Stanley, Research Division	Equity Research	740	7
16993896	J.C. Penney Co.: Quarterly Update	United States of America	Consumer Discretionary	123	J. C. Penney Company, Inc.	11	Morgan Stanley, Research Division	Fixed Income/Credit Research	740	7
16993896	J.C. Penney Co.: Quarterly Update	United States of America	Consumer Discretionary	123	J. C. Penney Company, Inc.	11	Morgan Stanley, Research Division	Portfolio Strategy/Asset Allocation	740	7
16993896	J.C. Penney Co.: Quarterly Update	United States of America	Consumer Discretionary	123	J. C. Penney Company, Inc.	11	Morgan Stanley, Research Division	Credit	740	7
16993896	J.C. Penney Co.: Quarterly Update	United States of America	Consumer Discretionary	123	J. C. Penney Company, Inc.	11	Morgan Stanley, Research Division	Structured Products, ABS and Mortgages	740	7
16993896	J.C. Penney Co.: Quarterly Update	United States of America	Consumer Discretionary	123	J. C. Penney Company, Inc.	11	Morgan Stanley, Research Division	Commodities Research	740	7
16993896	J.C. Penney Co.: Quarterly Update	United States of America	Consumer Discretionary	123	J. C. Penney Company, Inc.	11	Morgan Stanley, Research Division	Emerging Markets	740	7
25923350	Expanding the Pie : Where Cloud Computing creates new economic value	United States and Canada	Application Software	123	Bazaarvoice, Inc.	5	Deutsche Bank AG, Research Division	Economics Research	733	4
25923350	Expanding the Pie : Where Cloud Computing creates new economic value	United States and Canada	Application Software	123	Bazaarvoice, Inc.	5	Deutsche Bank AG, Research Division	Credit	733	4
25923350	Expanding the Pie : Where Cloud Computing creates new economic value	United States and Canada	Application Software	123	Bazaarvoice, Inc.	5	Deutsche Bank AG, Research Division	Derivatives Research	733	4
25923350	Expanding the Pie : Where Cloud Computing creates new economic value	United States and Canada	Application Software	123	Bazaarvoice, Inc.	5	Deutsche Bank AG, Research Division	Foreign Exchange/Currencies Research	733	4
25923350	Expanding the Pie : Where Cloud Computing creates new economic value	United States and Canada	Application Software	123	Bazaarvoice, Inc.	5	Deutsche Bank AG, Research Division	Commodities Research	733	4
25923350	Expanding the Pie : Where Cloud Computing creates new economic value	United States and Canada	Application Software	123	Bazaarvoice, Inc.	5	Deutsche Bank AG, Research Division	Equity Research	733	4
25923350	Expanding the Pie : Where Cloud Computing creates new economic value	United States and Canada	Application Software	123	Bazaarvoice, Inc.	5	Deutsche Bank AG, Research Division	Emerging Markets	733	4
25923350	Expanding the Pie : Where Cloud Computing creates new economic value	United States and Canada	Application Software	123	Bazaarvoice, Inc.	5	Deutsche Bank AG, Research Division	Convertibles Research	733	4
25923350	Expanding the Pie : Where Cloud Computing creates new economic value	United States and Canada	Application Software	123	Bazaarvoice, Inc.	5	Deutsche Bank AG, Research Division	Fixed Income/Credit Research	733	4
25923350	Expanding the Pie : Where Cloud Computing creates new economic value	United States and Canada	Application Software	123	Bazaarvoice, Inc.	5	Deutsche Bank AG, Research Division	Portfolio Strategy/Asset Allocation	733	4
25923350	Expanding the Pie : Where Cloud Computing creates new economic value	United States and Canada	Application Software	123	Bazaarvoice, Inc.	5	Deutsche Bank AG, Research Division	Specialized	733	4
23254141	Healthcare Technology Initiation: Next Wave for EHR to Favor Top Players: Initiating on Cerner (CERN/OW), Greenway (GWAY/OW), & Quality Systems (QSII/UW)	United States and Canada	Healthcare	123	Cerner Corporation	8	JP Morgan Chase & Co, Research Division	Convertibles Research	728	9
23254141	Healthcare Technology Initiation: Next Wave for EHR to Favor Top Players: Initiating on Cerner (CERN/OW), Greenway (GWAY/OW), & Quality Systems (QSII/UW)	United States and Canada	Healthcare	123	Cerner Corporation	8	JP Morgan Chase & Co, Research Division	Derivatives Research	728	9
23254141	Healthcare Technology Initiation: Next Wave for EHR to Favor Top Players: Initiating on Cerner (CERN/OW), Greenway (GWAY/OW), & Quality Systems (QSII/UW)	United States and Canada	Healthcare	123	Cerner Corporation	8	JP Morgan Chase & Co, Research Division	Fixed Income/Credit Research	728	9
23254141	Healthcare Technology Initiation: Next Wave for EHR to Favor Top Players: Initiating on Cerner (CERN/OW), Greenway (GWAY/OW), & Quality Systems (QSII/UW)	United States and Canada	Healthcare	123	Cerner Corporation	8	JP Morgan Chase & Co, Research Division	Equity Research	728	9
23254141	Healthcare Technology Initiation: Next Wave for EHR to Favor Top Players: Initiating on Cerner (CERN/OW), Greenway (GWAY/OW), & Quality Systems (QSII/UW)	United States and Canada	Healthcare	123	Cerner Corporation	8	JP Morgan Chase & Co, Research Division	Political/Geopolitical Research	728	9
23254141	Healthcare Technology Initiation: Next Wave for EHR to Favor Top Players: Initiating on Cerner (CERN/OW), Greenway (GWAY/OW), & Quality Systems (QSII/UW)	United States and Canada	Healthcare	123	Cerner Corporation	8	JP Morgan Chase & Co, Research Division	Tax/Accounting Policy Research	728	9
23254141	Healthcare Technology Initiation: Next Wave for EHR to Favor Top Players: Initiating on Cerner (CERN/OW), Greenway (GWAY/OW), & Quality Systems (QSII/UW)	United States and Canada	Healthcare	123	Cerner Corporation	8	JP Morgan Chase & Co, Research Division	Foreign Exchange/Currencies Research	728	9
23254141	Healthcare Technology Initiation: Next Wave for EHR to Favor Top Players: Initiating on Cerner (CERN/OW), Greenway (GWAY/OW), & Quality Systems (QSII/UW)	United States and Canada	Healthcare	123	Cerner Corporation	8	JP Morgan Chase & Co, Research Division	Commodities Research	728	9
23254141	Healthcare Technology Initiation: Next Wave for EHR to Favor Top Players: Initiating on Cerner (CERN/OW), Greenway (GWAY/OW), & Quality Systems (QSII/UW)	United States and Canada	Healthcare	123	Cerner Corporation	8	JP Morgan Chase & Co, Research Division	Credit	728	9
